开始城市,结束城市,实际迁徙指数
桂林,贵港,13.089999999999996
桂林,贺州,38.311388888888885
梅州,东莞,19.921666666666663
梅州,佛山,3.336388888888889
梅州,广州,57.13944444444444
梅州,惠州,12.648055555555556
梅州,揭阳,56.67166666666667
梅州,汕头,1.0144444444444445
梅州,河源,5.110277777777778
梅州,深圳,56.74361111111109
梅州,潮州,1.1405555555555555
梧州,东莞,5.674166666666666
梧州,佛山,5.768888888888888
梧州,北海,0.036111111111111115
梧州,南宁,29.616111111111117
梧州,崇左,0.5044444444444445
梧州,来宾,6.669444444444445
梧州,柳州,11.29
梧州,桂林,20.458333333333336
梧州,河池,5.981388888888889
梧州,玉林,46.17333333333335
梧州,百色,5.180833333333334
梧州,贵港,61.083055555555575
梧州,贺州,32.852777777777774
梧州,钦州,6.569722222222223
楚雄彝族,临沧,3.2327777777777773
楚雄彝族,丽江,5.536388888888888
楚雄彝族,保山,8.682222222222222
楚雄彝族,大理白族,42.11083333333334
楚雄彝族,德宏傣族景颇族,2.476388888888889
楚雄彝族,昆明,128.04222222222222
楚雄彝族,昭通,0.6227777777777777
楚雄彝族,曲靖,9.001666666666663
楚雄彝族,玉溪,9.98666666666667
楚雄彝族,红河哈尼族彝族,3.108611111111113
榆林,咸阳,4.221944444444443
榆林,商洛,0.8013888888888889
榆林,安康,0.41416666666666674
榆林,宝鸡,0.8086111111111112
榆林,延安,42.241388888888906
榆林,汉中,0.8022222222222221
榆林,渭南,3.0058333333333334
榆林,西安,17.205277777777777
榆林,铜川,2.162222222222221
武威,临夏回族,1.1349999999999996
武威,兰州,24.837500000000002
武威,嘉峪关,2.5808333333333326
武威,天水,1.2336111111111114
武威,定西,2.14611111111111
武威,平凉,1.2633333333333332
武威,庆阳,0.03027777777777778
武威,张掖,14.08722222222222
武威,白银,6.33666666666667
武威,酒泉,7.355277777777776
武威,金昌,23.031111111111105
武威,陇南,0.18444444444444447
武汉,仙桃,79.82000000000001
武汉,十堰,11.2
武汉,咸宁,145.3097222222222
武汉,天门,34.69305555555555
武汉,孝感,796.7061111111111
武汉,宜昌,30.483055555555556
武汉,恩施土家族苗族,10.254444444444438
武汉,潜江,21.425555555555544
武汉,神农架林区,0.44000000000000006
武汉,荆州,96.44583333333333
武汉,荆门,57.830833333333345
武汉,襄阳,41.4138888888889
武汉,鄂州,188.87222222222223
武汉,随州,51.02527777777779
武汉,黄冈,550.4122222222223
武汉,黄石,110.6225
毕节,六盘水,73.61055555555555
毕节,安顺,40.1511111111111
毕节,贵阳,196.4652777777778
毕节,遵义,59.81722222222222
毕节,铜仁,5.694444444444444
毕节,黔东南苗族侗族,4.901388888888888
毕节,黔南布依族苗族,15.995277777777774
毕节,黔西南布依族苗族,8.349722222222217
永州,东莞,16.569444444444446
永州,娄底,5.505277777777778
永州,常德,1.1688888888888889
永州,怀化,5.633333333333333
永州,湘西土家族苗族,0.26472222222222225
永州,益阳,0.5444444444444445
永州,衡阳,49.528888888888886
永州,邵阳,54.6877777777778
永州,郴州,42.6963888888889
永州,长沙,29.012499999999992
汉中,咸阳,10.504166666666665
汉中,商洛,1.0127777777777778
汉中,安康,18.61166666666666
汉中,宝鸡,16.37666666666667
汉中,延安,1.2158333333333333
汉中,榆林,1.7991666666666666
汉中,渭南,5.7174999999999985
汉中,西安,47.65027777777779
汉中,铜川,0.7266666666666669
汕头,广州,10.331111111111111
汕头,揭阳,396.2997222222222
汕头,梅州,2.028611111111111
汕头,深圳,6.720555555555556
汕头,潮州,245.2625
汕尾,东莞,14.135277777777777
汕尾,广州,33.30916666666666
汕尾,惠州,60.06222222222222
汕尾,揭阳,101.57388888888886
汕尾,汕头,2.975
汕尾,深圳,143.8319444444444
江门,东莞,285.21583333333325
江门,中山,1076.1869444444444
江门,佛山,1730.2197222222223
江门,广州,988.0208333333329
江门,惠州,38.03055555555556
江门,深圳,222.1875000000002
江门,湛江,47.867777777777775
江门,澳门特别行政区,0.785
江门,珠海,332.5663888888887
江门,肇庆,81.54555555555557
江门,茂名,57.803611111111124
江门,阳江,85.61111111111117
江门,香港特别行政区,0.04388888888888889
池州,上海,1.8825
池州,合肥,36.178333333333335
池州,安庆,82.45527777777777
池州,宣城,1.5105555555555554
池州,芜湖,25.165555555555557
池州,铜陵,44.809166666666655
池州,黄山,16.711111111111116
沈阳,丹东,18.304722222222225
沈阳,大连,24.00972222222222
沈阳,抚顺,152.07305555555556
沈阳,朝阳,18.3025
沈阳,本溪,51.431111111111115
沈阳,盘锦,43.014444444444436
沈阳,营口,35.2625
沈阳,葫芦岛,23.77777777777778
沈阳,辽阳,93.89861111111114
沈阳,铁岭,141.4191666666666
沈阳,锦州,63.84833333333336
沈阳,阜新,49.77194444444443
沈阳,鞍山,86.6836111111111
沧州,保定,293.06222222222215
沧州,北京,80.60000000000004
沧州,唐山,118.05722222222222
沧州,天津,482.8572222222222
沧州,廊坊,268.9599999999999
沧州,张家口,7.124722222222221
沧州,承德,5.064166666666669
沧州,石家庄,98.59000000000005
沧州,秦皇岛,42.56083333333333
沧州,衡水,222.0066666666667
沧州,邢台,47.18194444444443
沧州,邯郸,47.03694444444444
河池,南宁,70.96722222222222
河池,来宾,14.117222222222221
河池,柳州,49.23527777777777
河池,桂林,7.673888888888889
河池,玉林,1.912777777777778
河池,百色,22.910833333333333
河池,贵港,3.1877777777777783
河源,东莞,75.20722222222226
河源,广州,112.59166666666664
河源,惠州,209.1191666666668
河源,梅州,75.82861111111113
河源,深圳,149.94472222222225
泉州,三明,35.2825
泉州,南平,12.343333333333334
泉州,厦门,689.3166666666668
泉州,宁德,11.250000000000004
泉州,漳州,85.36083333333329
泉州,福州,85.31416666666664
泉州,莆田,108.14555555555556
泉州,龙岩,19.004166666666663
泰安,临沂,90.5886111111111
泰安,德州,23.35166666666667
泰安,枣庄,1.498888888888889
泰安,济南,608.4216666666667
泰安,济宁,141.41750000000005
泰安,淄博,33.70361111111111
泰安,潍坊,6.882777777777777
泰安,聊城,46.34111111111112
泰安,菏泽,38.0388888888889
泰安,青岛,7.5936111111111115
泰州,上海,10.2575
泰州,南京,94.52166666666662
泰州,南通,309.5405555555554
泰州,宿迁,3.5841666666666665
泰州,常州,111.48194444444451
泰州,徐州,0.6936111111111111
泰州,扬州,396.7083333333333
泰州,无锡,372.4033333333334
泰州,淮安,21.136388888888884
泰州,盐城,346.57555555555535
泰州,苏州,275.6327777777779
泰州,连云港,0.8683333333333333
泰州,镇江,45.10972222222222
泸州,内江,84.44333333333334
泸州,宜宾,174.3222222222222
泸州,成都,103.92611111111108
泸州,自贡,84.97888888888889
泸州,重庆,95.35222222222225
洛阳,三门峡,86.12888888888888
洛阳,南阳,22.367777777777786
洛阳,周口,0.3655555555555555
洛阳,平顶山,66.74694444444442
洛阳,开封,0.6947222222222222
洛阳,新乡,4.6691666666666665
洛阳,济源,44.51333333333332
洛阳,焦作,61.00499999999998
洛阳,许昌,0.4955555555555556
洛阳,郑州,207.25277777777777
济南,东营,47.85611111111111
济南,临沂,96.76722222222217
济南,德州,726.9730555555552
济南,日照,1.5483333333333333
济南,枣庄,29.119444444444447
济南,泰安,537.1758333333333
济南,济宁,139.42416666666668
济南,淄博,189.77777777777774
济南,滨州,157.94833333333335
济南,潍坊,103.55166666666668
济南,烟台,23.288055555555548
济南,聊城,167.88361111111107
济南,菏泽,92.79305555555551
济南,青岛,46.55777777777777
济宁,临沂,88.36777777777776
济宁,枣庄,125.89527777777779
济宁,泰安,123.97138888888888
济宁,济南,127.33055555555558
济宁,潍坊,6.234166666666667
济宁,聊城,29.50472222222222
济宁,菏泽,219.55805555555548
济宁,青岛,21.020555555555557
济源,洛阳,39.96472222222223
济源,焦作,38.09527777777776
济源,郑州,6.63861111111111
海东,果洛藏族,0.2352777777777778
海东,海北藏族,1.6447222222222224
海东,海南藏族,5.50111111111111
海东,海西蒙古族藏族,5.8166666666666655
海东,玉树藏族,0.29722222222222233
海东,西宁,121.39027777777778
海东,黄南藏族,6.278611111111111
海北藏族,果洛藏族,0.03666666666666668
海北藏族,海东,1.2097222222222226
海北藏族,海南藏族,0.9338888888888891
海北藏族,海西蒙古族藏族,1.805
海北藏族,玉树藏族,0.015555555555555559
海北藏族,西宁,9.88972222222222
海北藏族,黄南藏族,0.08277777777777777
海南藏族,果洛藏族,1.7263888888888892
海南藏族,海东,3.1583333333333337
海南藏族,海北藏族,1.3441666666666665
海南藏族,海西蒙古族藏族,17.33638888888889
海南藏族,玉树藏族,1.71
海南藏族,西宁,20.11194444444445
海南藏族,黄南藏族,1.3083333333333336
海口,万宁,20.82194444444444
海口,三亚,37.772222222222226
海口,东方,10.541944444444441
海口,临高县,20.95777777777778
海口,乐东黎族自治县,13.101111111111114
海口,五指山,4.58138888888889
海口,保亭黎族苗族自治县,2.882777777777777
海口,儋州,41.161388888888894
海口,定安县,38.82388888888888
海口,屯昌县,14.743055555555554
海口,文昌,69.56027777777783
海口,昌江黎族自治县,7.770000000000004
海口,澄迈县,117.94833333333338
海口,琼中黎族苗族自治县,8.401666666666669
海口,琼海,34.76944444444444
海口,白沙黎族自治县,3.7641666666666658
海口,陵水黎族自治县,12.753333333333337
海西蒙古族藏族,果洛藏族,1.4033333333333335
海西蒙古族藏族,海东,1.9830555555555547
海西蒙古族藏族,海北藏族,0.9175000000000002
海西蒙古族藏族,海南藏族,7.539999999999997
海西蒙古族藏族,玉树藏族,1.1502777777777782
海西蒙古族藏族,西宁,13.445833333333331
海西蒙古族藏族,黄南藏族,0.07583333333333334
淄博,东营,60.91277777777776
淄博,临沂,44.236666666666665
淄博,德州,7.360277777777777
淄博,泰安,30.75805555555556
淄博,济南,186.21861111111104
淄博,济宁,0.47333333333333333
淄博,滨州,208.8902777777778
淄博,潍坊,168.54333333333338
淄博,烟台,0.7138888888888888
淄博,青岛,37.38
淮北,亳州,35.6163888888889
淮北,合肥,15.697777777777782
淮北,宿州,151.7438888888889
淮北,蚌埠,13.098611111111108
淮南,亳州,42.639166666666675
淮南,六安,45.95083333333334
淮南,合肥,243.2636111111111
淮南,宿州,3.201388888888889
淮南,池州,0.5502777777777778
淮南,滁州,27.54861111111112
淮南,芜湖,1.8427777777777778
淮南,蚌埠,41.29277777777777
淮南,阜阳,77.39888888888888
淮安,南京,148.71944444444443
淮安,南通,7.3341666666666665
淮安,宿迁,249.30944444444458
淮安,常州,12.95361111111111
淮安,徐州,56.4266666666667
淮安,扬州,104.16222222222221
淮安,无锡,20.74361111111111
淮安,泰州,5.637777777777779
淮安,盐城,95.27305555555556
淮安,苏州,62.373333333333335
淮安,连云港,83.76833333333332
淮安,镇江,4.1130555555555555
深圳,东莞,11633.493333333334
深圳,中山,343.5408333333334
深圳,佛山,517.6877777777779
深圳,广州,2188.501388888889
深圳,惠州,4235.5966666666645
深圳,揭阳,43.085000000000015
深圳,梅州,63.29055555555555
深圳,汕头,6.728888888888887
深圳,汕尾,62.00388888888889
深圳,江门,110.13861111111106
深圳,河源,79.41888888888889
深圳,清远,1.1680555555555556
深圳,湛江,11.455
深圳,澳门特别行政区,1.0613888888888885
深圳,珠海,157.9511111111112
深圳,肇庆,41.5172222222222
深圳,茂名,29.445277777777783
深圳,韶关,1.0447222222222223
深圳,香港特别行政区,3.3174999999999994
清远,东莞,191.84777777777774
清远,中山,13.023333333333333
清远,佛山,283.2772222222222
清远,广州,1093.5627777777775
清远,永州,6.6675
清远,深圳,67.30694444444445
清远,肇庆,4.20888888888889
清远,韶关,113.70083333333334
温州,丽水,62.9758333333333
温州,台州,176.91222222222214
温州,嘉兴,14.339722222222221
温州,宁波,37.73361111111108
温州,杭州,45.278611111111104
温州,湖州,6.749444444444443
温州,绍兴,17.610555555555553
温州,舟山,3.6369444444444445
温州,衢州,8.713055555555552
温州,金华,47.24
渭南,咸阳,76.21916666666668
渭南,商洛,10.56027777777778
渭南,安康,5.743611111111111
渭南,宝鸡,11.3175
渭南,延安,18.223055555555554
渭南,榆林,3.84388888888889
渭南,汉中,8.802499999999998
渭南,西安,641.0633333333334
渭南,铜川,27.646111111111114
湖州,上海,79.62472222222225
湖州,丽水,2.4680555555555554
湖州,台州,14.754722222222226
湖州,嘉兴,365.98666666666657
湖州,宁波,46.105833333333315
湖州,宣城,5.011388888888889
湖州,杭州,1424.7947222222224
湖州,温州,14.65722222222223
湖州,绍兴,46.96361111111111
湖州,舟山,2.8800000000000003
湖州,苏州,137.47000000000003
湖州,衢州,9.67638888888889
湖州,金华,35.493888888888875
湘潭,娄底,61.77305555555556
湘潭,岳阳,17.932499999999994
湘潭,常德,9.364999999999997
湘潭,怀化,7.231388888888888
湘潭,株洲,116.98444444444445
湘潭,永州,8.611944444444445
湘潭,益阳,16.793333333333333
湘潭,衡阳,49.64000000000001
湘潭,邵阳,33.708888888888886
湘潭,郴州,8.926388888888885
湘潭,长沙,788.8266666666668
湘西土家族苗族,常德,12.917222222222225
湘西土家族苗族,张家界,27.27833333333333
湘西土家族苗族,怀化,48.03833333333331
湘西土家族苗族,邵阳,1.0827777777777778
湘西土家族苗族,长沙,18.099999999999998
湛江,东莞,10.045555555555556
湛江,佛山,12.82527777777778
湛江,广州,57.30861111111109
湛江,深圳,12.119166666666668
湛江,茂名,181.40194444444444
滁州,上海,31.133333333333333
滁州,亳州,40.48944444444445
滁州,六安,19.50833333333333
滁州,南京,574.8961111111113
滁州,合肥,316.81777777777785
滁州,宁波,2.0166666666666666
滁州,安庆,0.16249999999999998
滁州,宿州,50.60861111111112
滁州,常州,5.666666666666668
滁州,无锡,10.070833333333335
滁州,杭州,8.491666666666665
滁州,池州,0.18444444444444444
滁州,淮北,2.9074999999999998
滁州,淮南,36.48888888888888
滁州,芜湖,17.82527777777778
滁州,苏州,37.75638888888889
滁州,蚌埠,142.3397222222223
滁州,阜阳,36.56055555555555
滁州,马鞍山,30.173888888888886
滨州,东营,143.26500000000001
滨州,临沂,13.372500000000002
滨州,德州,64.84722222222221
滨州,泰安,0.2727777777777778
滨州,济南,149.18138888888885
滨州,淄博,194.81277777777785
滨州,潍坊,86.87388888888889
滨州,青岛,25.09944444444444
漯河,周口,61.9563888888889
漯河,平顶山,47.18777777777778
漯河,洛阳,0.115
漯河,许昌,62.71277777777778
漯河,郑州,72.93166666666663
漯河,驻马店,72.30333333333334
漳州,三明,8.461388888888889
漳州,南平,3.448611111111111
漳州,厦门,760.7955555555556
漳州,宁德,3.934722222222222
漳州,泉州,94.26638888888888
漳州,福州,19.63194444444445
漳州,莆田,10.971944444444446
漳州,龙岩,39.8563888888889
潍坊,东营,113.93361111111112
潍坊,临沂,113.00999999999998
潍坊,威海,0.533611111111111
潍坊,德州,5.4944444444444445
潍坊,日照,80.3355555555556
潍坊,泰安,12.221666666666664
潍坊,济南,94.43583333333333
潍坊,济宁,8.337222222222222
潍坊,淄博,151.98250000000002
潍坊,滨州,82.36055555555552
潍坊,烟台,96.54277777777777
潍坊,聊城,0.39444444444444443
潍坊,菏泽,1.8394444444444444
潍坊,青岛,613.8705555555555
潜江,仙桃,19.999166666666664
潜江,天门,3.9813888888888878
潜江,孝感,0.31333333333333335
潜江,宜昌,2.9197222222222217
潜江,武汉,31.76388888888889
潜江,荆州,48.39861111111111
潜江,荆门,13.413333333333334
潮州,广州,1.2680555555555555
潮州,揭阳,99.9686111111111
潮州,梅州,1.6563888888888891
潮州,汕头,242.41833333333332
澄迈县,三亚,3.7227777777777775
澄迈县,东方,0.0575
澄迈县,临高县,12.623333333333335
澄迈县,儋州,14.699444444444442
澄迈县,定安县,4.496388888888889
澄迈县,屯昌县,3.219999999999999
澄迈县,文昌,0.7730555555555555
澄迈县,海口,131.27638888888893
澄迈县,琼海,0.10388888888888889
澳门特别行政区,东莞,0.6486111111111109
澳门特别行政区,中山,2.0844444444444434
澳门特别行政区,佛山,1.102777777777778
澳门特别行政区,广州,1.7713888888888885
澳门特别行政区,惠州,0.007222222222222224
澳门特别行政区,江门,0.5616666666666665
澳门特别行政区,深圳,0.6372222222222221
澳门特别行政区,珠海,27.007777777777775
澳门特别行政区,香港特别行政区,0.007222222222222224
濮阳,安阳,88.33972222222222
濮阳,新乡,27.449722222222228
濮阳,郑州,37.85333333333333
濮阳,鹤壁,19.6175
烟台,威海,117.98555555555555
烟台,济南,16.399166666666673
烟台,潍坊,61.616111111111096
烟台,青岛,178.22083333333342
焦作,开封,0.15666666666666668
焦作,新乡,99.02444444444444
焦作,洛阳,63.9736111111111
焦作,济源,45.555
焦作,郑州,184.6097222222222
牡丹江,七台河,2.228055555555555
牡丹江,伊春,0.03222222222222222
牡丹江,佳木斯,1.3897222222222223
牡丹江,双鸭山,0.6827777777777779
牡丹江,哈尔滨,10.61111111111111
牡丹江,大庆,0.38083333333333336
牡丹江,绥化,0.7141666666666665
牡丹江,鸡西,9.112777777777781
牡丹江,鹤岗,0.004444444444444445
牡丹江,黑河,0.02861111111111111
牡丹江,齐齐哈尔,0.28944444444444445
玉林,北海,25.670555555555552
玉林,南宁,70.05944444444444
玉林,崇左,2.744444444444444
玉林,来宾,7.2122222222222225
玉林,柳州,11.693611111111107
玉林,桂林,8.73138888888889
玉林,梧州,29.94361111111111
玉林,河池,3.3605555555555564
玉林,百色,5.865277777777777
玉林,贵港,78.38916666666668
玉林,贺州,1.046388888888889
玉林,钦州,37.922777777777746
玉林,防城港,1.4219444444444447
玉树藏族,果洛藏族,0.27249999999999996
玉树藏族,海东,0.05833333333333336
玉树藏族,海北藏族,0.015000000000000003
玉树藏族,海南藏族,0.17250000000000004
玉树藏族,海西蒙古族藏族,2.8724999999999996
玉树藏族,西宁,0.975277777777778
玉树藏族,黄南藏族,0.01611111111111111
玉溪,临沧,4.889166666666668
玉溪,丽江,0.07916666666666668
玉溪,大理白族,4.825555555555557
玉溪,德宏傣族景颇族,0.016666666666666666
玉溪,文山壮族苗族,3.9849999999999994
玉溪,昆明,214.3761111111111
玉溪,昭通,1.7230555555555556
玉溪,普洱,23.486111111111118
玉溪,曲靖,13.552499999999995
玉溪,楚雄彝族,9.239722222222222
玉溪,红河哈尼族彝族,41.37833333333333
玉溪,西双版纳傣族,14.459444444444449
珠海,东莞,101.00722222222218
珠海,中山,2045.4980555555567
珠海,佛山,192.76194444444437
珠海,广州,355.0277777777777
珠海,惠州,23.375555555555557
珠海,江门,261.12388888888887
珠海,深圳,143.6794444444445
珠海,澳门特别行政区,24.762777777777774
珠海,肇庆,18.186666666666657
珠海,香港特别行政区,0.2919444444444445
琼中黎族苗族自治县,万宁,0.5752777777777778
琼中黎族苗族自治县,三亚,0.6013888888888889
琼中黎族苗族自治县,乐东黎族自治县,0.9494444444444446
琼中黎族苗族自治县,五指山,0.2688888888888889
琼中黎族苗族自治县,儋州,8.896944444444447
琼中黎族苗族自治县,屯昌县,0.8344444444444444
琼中黎族苗族自治县,海口,8.743888888888888
琼海,万宁,22.46138888888889
琼海,三亚,13.972500000000002
琼海,儋州,4.685555555555555
琼海,定安县,7.853611111111111
琼海,文昌,15.12027777777778
琼海,海口,38.38694444444444
琼海,澄迈县,0.031111111111111114
琼海,陵水黎族自治县,7.204722222222224
甘南藏族,临夏回族,5.728611111111109
甘南藏族,兰州,4.513055555555556
甘南藏族,定西,3.593611111111112
甘南藏族,陇南,2.384166666666667
甘孜藏族,成都,21.459444444444447
甘孜藏族,阿坝藏族羌族,0.5691666666666667
甘孜藏族,雅安,0.72
白城,吉林,1.0752777777777776
白城,四平,7.3036111111111115
白城,延边朝鲜族,0.18388888888888894
白城,松原,21.230555555555558
白城,白山,0.13222222222222227
白城,辽源,0.33694444444444466
白城,通化,0.34666666666666673
白城,长春,16.781388888888888
白山,吉林,2.605277777777778
白山,四平,0.8136111111111106
白山,延边朝鲜族,6.468333333333334
白山,松原,0.24861111111111114
白山,白城,0.11305555555555553
白山,辽源,0.9861111111111112
白山,通化,10.487222222222224
白山,长春,7.729999999999997
白沙黎族自治县,儋州,8.67861111111111
白沙黎族自治县,昌江黎族自治县,2.7102777777777773
白沙黎族自治县,海口,3.1472222222222217
白银,临夏回族,2.066666666666666
白银,兰州,58.722777777777765
白银,天水,2.0744444444444445
白银,定西,10.584444444444443
白银,平凉,7.994722222222226
白银,庆阳,1.8502777777777777
白银,张掖,2.1722222222222225
白银,武威,8.921944444444444
白银,酒泉,1.5397222222222222
白银,金昌,1.7791666666666661
白银,陇南,0.4358333333333333
百色,南宁,83.20305555555554
百色,崇左,21.41083333333334
百色,柳州,1.0338888888888889
百色,桂林,0.51
百色,河池,26.803333333333324
百色,玉林,4.160000000000001
百色,贵港,1.3199999999999998
百色,钦州,1.1294444444444443
益阳,娄底,20.885555555555555
益阳,岳阳,39.28277777777777
益阳,常德,78.03972222222221
益阳,张家界,2.582222222222222
益阳,怀化,4.893888888888888
益阳,株洲,7.828333333333333
益阳,湘潭,13.40472222222222
益阳,湘西土家族苗族,1.1263888888888889
益阳,衡阳,4.926666666666665
益阳,邵阳,2.3325
益阳,长沙,375.36555555555555
盐城,上海,25.1925
盐城,南京,43.2011111111111
盐城,南通,330.0
盐城,宿迁,7.35
盐城,常州,4.987777777777778
盐城,徐州,2.7063888888888883
盐城,扬州,32.45583333333333
盐城,无锡,76.53805555555556
盐城,泰州,253.55555555555551
盐城,淮安,82.04777777777778
盐城,苏州,198.73277777777778
盐城,连云港,130.99416666666667
盘锦,大连,13.77777777777778
盘锦,朝阳,8.017499999999998
盘锦,沈阳,50.20111111111112
盘锦,营口,42.30166666666667
盘锦,葫芦岛,23.30472222222221
盘锦,辽阳,9.33222222222222
盘锦,铁岭,2.1380555555555554
盘锦,锦州,71.98916666666669
盘锦,阜新,1.4077777777777776
盘锦,鞍山,45.194722222222225
眉山,乐山,254.95861111111103
眉山,内江,58.33944444444447
眉山,宜宾,45.92416666666667
眉山,德阳,5.648888888888891
眉山,成都,1905.0516666666663
眉山,甘孜藏族,0.15333333333333332
眉山,自贡,60.25111111111109
眉山,资阳,19.065833333333345
眉山,重庆,5.1625
眉山,雅安,49.449722222222235
石嘴山,中卫,2.857777777777778
石嘴山,吴忠,7.241666666666667
石嘴山,固原,1.578888888888889
石嘴山,银川,82.1775
石家庄,保定,339.1661111111112
石家庄,北京,31.433333333333334
石家庄,唐山,24.378888888888895
石家庄,天津,24.90750000000001
石家庄,廊坊,44.49972222222222
石家庄,张家口,20.155555555555548
石家庄,承德,3.7130555555555547
石家庄,沧州,87.52611111111106
石家庄,秦皇岛,4.075277777777778
石家庄,衡水,149.5038888888889
石家庄,邢台,298.31416666666655
石家庄,邯郸,108.53888888888886
石河子,乌鲁木齐,14.075277777777776
石河子,伊犁哈萨克,3.9669444444444424
石河子,克拉玛依,0.1761111111111111
石河子,博尔塔拉蒙古,0.046388888888888896
石河子,塔城,17.062500000000004
石河子,昌吉回族,17.120000000000005
神农架林区,宜昌,0.06777777777777777
福州,三明,31.37055555555555
福州,南平,41.79861111111112
福州,厦门,35.81305555555555
福州,宁德,123.15138888888892
福州,泉州,92.56277777777778
福州,漳州,17.011666666666667
福州,莆田,111.63249999999996
福州,龙岩,9.03972222222222
秦皇岛,保定,7.338055555555559
秦皇岛,北京,13.480833333333326
秦皇岛,唐山,224.34611111111116
秦皇岛,天津,41.19138888888888
秦皇岛,廊坊,12.554444444444446
秦皇岛,张家口,0.18944444444444444
秦皇岛,承德,9.996944444444445
秦皇岛,沧州,25.586111111111126
秦皇岛,石家庄,4.006388888888889
秦皇岛,衡水,2.6855555555555557
秦皇岛,邢台,0.0636111111111111
秦皇岛,邯郸,3.2955555555555556
红河哈尼族彝族,临沧,0.20611111111111113
红河哈尼族彝族,丽江,0.05638888888888889
红河哈尼族彝族,大理白族,2.3038888888888898
红河哈尼族彝族,德宏傣族景颇族,0.017222222222222222
红河哈尼族彝族,文山壮族苗族,39.645555555555546
红河哈尼族彝族,昆明,87.34055555555558
红河哈尼族彝族,昭通,0.5888888888888889
红河哈尼族彝族,普洱,5.272777777777779
红河哈尼族彝族,曲靖,26.693611111111103
红河哈尼族彝族,楚雄彝族,0.7530555555555554
红河哈尼族彝族,玉溪,28.43916666666666
红河哈尼族彝族,西双版纳傣族,4.302777777777777
绍兴,上海,4.766388888888889
绍兴,丽水,15.850833333333334
绍兴,台州,174.40583333333328
绍兴,嘉兴,196.80027777777775
绍兴,宁波,587.5119444444446
绍兴,杭州,2199.2199999999993
绍兴,温州,48.65666666666666
绍兴,湖州,48.01333333333333
绍兴,舟山,10.469444444444443
绍兴,衢州,17.343611111111116
绍兴,金华,437.6491666666665
绥化,七台河,0.11472222222222223
绥化,伊春,7.093888888888887
绥化,佳木斯,2.1244444444444444
绥化,双鸭山,0.6963888888888887
绥化,哈尔滨,101.61444444444444
绥化,大兴安岭,0.26555555555555554
绥化,大庆,63.846388888888875
绥化,牡丹江,1.1380555555555558
绥化,鸡西,0.6363888888888889
绥化,鹤岗,0.9630555555555557
绥化,黑河,6.275
绥化,齐齐哈尔,17.303055555555556
绵阳,南充,96.1455555555556
绵阳,巴中,4.027777777777778
绵阳,广元,50.52277777777779
绵阳,德阳,244.59055555555557
绵阳,成都,643.5936111111114
绵阳,遂宁,88.65444444444444
绵阳,重庆,13.452777777777776
绵阳,阿坝藏族羌族,4.158055555555555
聊城,临沂,0.2413888888888889
聊城,德州,122.86166666666666
聊城,泰安,37.413611111111116
聊城,济南,157.6330555555556
聊城,济宁,32.2425
聊城,菏泽,40.11277777777776
聊城,青岛,1.03
肇庆,东莞,321.02527777777783
肇庆,中山,152.8086111111111
肇庆,云浮,99.24694444444444
肇庆,佛山,1891.7527777777766
肇庆,广州,949.2275000000001
肇庆,惠州,51.0738888888889
肇庆,江门,102.5002777777778
肇庆,深圳,147.88722222222225
肇庆,清远,7.485
肇庆,珠海,31.51777777777778
自贡,乐山,55.65666666666666
自贡,内江,195.045
自贡,宜宾,149.59944444444452
自贡,成都,178.65500000000006
自贡,泸州,89.82944444444442
自贡,眉山,7.646111111111112
自贡,重庆,28.608611111111117
舟山,台州,3.891666666666666
舟山,嘉兴,5.698333333333336
舟山,宁波,64.04944444444443
舟山,杭州,13.92583333333333
舟山,绍兴,3.6472222222222217
舟山,金华,1.9172222222222226
芜湖,上海,3.2191666666666663
芜湖,亳州,0.5933333333333333
芜湖,六安,10.164166666666663
芜湖,合肥,172.1080555555556
芜湖,安庆,16.39194444444444
芜湖,宣城,99.84416666666667
芜湖,池州,27.478333333333335
芜湖,滁州,10.047777777777775
芜湖,蚌埠,0.24305555555555555
芜湖,铜陵,43.658055555555556
芜湖,阜阳,4.311944444444444
芜湖,马鞍山,128.9266666666667
芜湖,黄山,7.5536111111111115
苏州,上海,2830.139444444445
苏州,南京,159.01805555555543
苏州,南通,929.0952777777777
苏州,嘉兴,359.7858333333334
苏州,宁波,19.561666666666667
苏州,宿迁,28.065277777777787
苏州,常州,390.90277777777754
苏州,徐州,24.569166666666668
苏州,扬州,51.64888888888887
苏州,无锡,2996.365277777777
苏州,杭州,104.62166666666668
苏州,泰州,210.05555555555557
苏州,淮安,32.87027777777779
苏州,湖州,123.26083333333331
苏州,滁州,0.5908333333333333
苏州,盐城,189.02388888888888
苏州,连云港,22.5025
苏州,镇江,55.84277777777778
茂名,东莞,72.47861111111112
茂名,中山,9.161666666666667
茂名,佛山,31.54416666666667
茂名,广州,113.16527777777777
茂名,深圳,54.00416666666667
茂名,湛江,322.10722222222216
茂名,阳江,16.536388888888887
荆州,仙桃,32.014444444444464
荆州,咸宁,12.123888888888896
荆州,天门,12.110000000000001
荆州,孝感,13.176944444444441
荆州,宜昌,66.35694444444442
荆州,恩施土家族苗族,5.756666666666665
荆州,武汉,89.47055555555559
荆州,潜江,38.19472222222222
荆州,荆门,49.23527777777777
荆州,襄阳,19.32722222222222
荆州,黄冈,1.4613888888888888
荆门,天门,22.291666666666664
