transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
21.0,51.0,6524.0,278.0,39.0,40.0,550.0,1603.0,370500,东营市,118.6350224,37.63988761
81.0,147.0,12628.0,411.0,354.0,541.0,2506.0,6421.0,371700,菏泽市,115.6927151,35.15104507
6811.0,661.0,32588.0,2190.0,1265.0,1855.0,5112.0,11523.0,370100,济南市,117.2154615,36.63697278
196.0,78.0,10820.0,806.0,123.0,1054.0,2539.0,985.0,370800,济宁市,116.7355628,35.36937488
17.0,45.0,9723.0,477.0,57.0,881.0,1373.0,2891.0,371500,聊城市,115.88137,36.45840727
207.0,416.0,39889.0,1421.0,356.0,1918.0,9968.0,8992.0,371300,临沂市,118.280571,35.30939882
484.0,333.0,33412.0,2096.0,1390.0,1595.0,5350.0,11942.0,370200,青岛市,120.1461911,36.44715886
14.0,104.0,6928.0,701.0,56.0,89.0,571.0,3400.0,371100,日照市,119.1412102,35.57786064
273.0,129.0,12313.0,730.0,586.0,1302.0,4392.0,2147.0,370900,泰安市,117.0251512,36.00172708
374.0,554.0,13615.0,204.0,411.0,261.0,1796.0,33000.0,371000,威海市,121.9956902,37.11742886
381.0,649.0,31013.0,1483.0,1188.0,1338.0,12442.0,11227.0,370700,潍坊市,119.0725905,36.55151791
62.0,256.0,12353.0,736.0,148.0,262.0,669.0,7627.0,370600,烟台市,120.7998224,37.24464008
124.0,184.0,10301.0,407.0,93.0,3058.0,1985.0,1240.0,370400,枣庄市,117.3928067,34.91610433
56.0,48.0,6205.0,1079.0,80.0,110.0,468.0,962.0,370300,淄博市,118.0532572,36.60786112
112.0,169.0,9158.0,735.0,1079.0,2504.0,1914.0,3204.0,140200,大同市,113.7192757,39.90042929
22.0,63.0,8713.0,451.0,59.0,438.0,1105.0,1390.0,140500,晋城市,112.706737,35.61051272
91.0,100.0,12537.0,1377.0,226.0,814.0,2545.0,4941.0,140700,晋中市,112.9621265,37.32670067
34.0,60.0,7897.0,646.0,33.0,611.0,563.0,509.0,141000,临汾市,111.3766745,36.22673115
50.0,59.0,8789.0,1206.0,50.0,373.0,873.0,1377.0,141100,吕梁市,111.2626578,37.67870361
35.0,63.0,5916.0,469.0,906.0,1054.0,775.0,949.0,140600,朔州市,112.641554,39.61686303
212.0,209.0,17295.0,1691.0,464.0,284.0,797.0,4271.0,140100,太原市,112.3154802,37.95911563
83.0,106.0,10534.0,1315.0,1070.0,982.0,1172.0,1672.0,140900,忻州市,112.4086805,38.88214197
19.0,15.0,2912.0,458.0,29.0,213.0,286.0,161.0,140300,阳泉市,113.499385,38.06316904
40.0,63.0,16973.0,324.0,95.0,2667.0,2485.0,3287.0,140800,运城市,111.0659043,35.18753039
56.0,81.0,7780.0,833.0,274.0,820.0,704.0,308.0,140400,长治市,112.915697,36.47603248
57.0,50.0,6938.0,1167.0,24.0,1328.0,639.0,833.0,610900,安康市,108.9262447,32.75748098
220.0,52.0,17216.0,1472.0,345.0,702.0,2454.0,4641.0,610300,宝鸡市,107.2008116,34.37893087
69.0,77.0,14601.0,1171.0,157.0,691.0,1473.0,3234.0,610700,汉中市,107.1030498,33.09051251
22.0,49.0,5934.0,625.0,9.0,379.0,545.0,361.0,611000,商洛市,109.9010118,33.64788831
23.0,15.0,2392.0,233.0,10.0,100.0,328.0,205.0,610200,铜川市,109.0331555,35.1960268
94.0,55.0,8517.0,947.0,81.0,472.0,606.0,1261.0,610500,渭南市,109.8513244,34.94933878
1838.0,213.0,26263.0,1639.0,2592.0,443.0,3514.0,16579.0,610100,西安市,108.7916033,34.10705846
193.0,106.0,10522.0,574.0,156.0,314.0,1114.0,1713.0,610400,咸阳市,108.3901729,34.7849521
41.0,60.0,11500.0,1095.0,116.0,468.0,1277.0,2959.0,610600,延安市,109.3153279,36.43705706
164.0,347.0,14997.0,1628.0,1348.0,461.0,1563.0,4021.0,610800,榆林市,109.5659762,38.03854295
3204.0,1332.0,108559.0,4926.0,9712.0,387.0,12195.0,68944.0,310000,上海市,121.4841515,31.21193692
39.0,75.0,8851.0,1e-06,509.0,874.0,3002.0,3468.0,513200,阿坝藏族羌族自治州,102.6092624,32.40023992
46.0,144.0,7353.0,146.0,56.0,387.0,872.0,988.0,511900,巴中市,107.0374744,32.01714449
927.0,804.0,66302.0,3388.0,2123.0,817.0,8214.0,24375.0,510100,成都市,103.9295936,30.65358578
41.0,107.0,10571.0,1418.0,59.0,838.0,7332.0,3497.0,511700,达州市,107.6448077,31.36629677
36.0,87.0,9099.0,420.0,75.0,415.0,761.0,991.0,510600,德阳市,104.4348345,31.13004513
43.0,54.0,11389.0,1e-06,1308.0,1426.0,3722.0,2547.0,513300,甘孜藏族自治州,99.99732028,30.94882592
42.0,105.0,5032.0,233.0,37.0,252.0,5237.0,408.0,511600,广安市,106.6634436,30.42638264
160.0,212.0,11101.0,1124.0,75.0,639.0,1617.0,4789.0,510800,广元市,105.7823428,32.26219267
98.0,136.0,8080.0,486.0,211.0,505.0,1090.0,468.0,511100,乐山市,103.5694769,29.21582511
117.0,164.0,12751.0,729.0,215.0,1762.0,2921.0,2361.0,513400,凉山彝族自治州,102.0797068,27.88574294
168.0,275.0,12011.0,568.0,57.0,576.0,1404.0,649.0,510500,泸州市,105.6662201,28.43989127
21.0,135.0,7800.0,120.0,34.0,332.0,663.0,489.0,511400,眉山市,103.7521057,29.92686826
113.0,282.0,12759.0,449.0,321.0,989.0,2990.0,3730.0,510700,绵阳市,104.7029473,31.84913094
99.0,120.0,9685.0,474.0,58.0,578.0,2352.0,1218.0,511300,南充市,106.2037329,31.19573387
29.0,79.0,3503.0,400.0,4.0,162.0,448.0,708.0,511000,内江市,104.9111008,29.64070434
34.0,137.0,5778.0,544.0,69.0,215.0,625.0,2471.0,510400,攀枝花市,101.729351,26.80726962
29.0,96.0,4352.0,335.0,44.0,448.0,572.0,511.0,510900,遂宁市,105.4717433,30.63173886
18.0,80.0,7841.0,102.0,95.0,490.0,1372.0,1576.0,511800,雅安市,102.6626826,29.91315483
120.0,221.0,9108.0,557.0,206.0,884.0,1398.0,660.0,511500,宜宾市,104.6352507,28.57370624
37.0,112.0,5179.0,214.0,62.0,204.0,489.0,1954.0,512000,资阳市,105.1155222,30.10047257
227.0,464.0,8915.0,169.0,416.0,253.0,4153.0,7057.0,510300,自贡市,104.6828319,29.28680007
2.0,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,710000,台湾省,120.9613219,23.74164595
2640.0,542.0,54341.0,3158.0,1553.0,2061.0,3791.0,48870.0,120000,天津市,117.341577,39.28377537
3.0,42.0,5109.0,1e-06,380.0,464.0,1126.0,5890.0,542500,阿里地区,82.5576254,33.03023451
6.0,21.0,5016.0,1e-06,263.0,694.0,1217.0,1699.0,540300,昌都市,97.03866125,30.77485008
24.0,81.0,6220.0,599.0,428.0,304.0,1171.0,5313.0,540100,拉萨市,91.08983076,30.03732204
9.0,27.0,5100.0,106.0,171.0,615.0,1737.0,5951.0,540400,林芝市,95.24222626,29.19477783
50.0,20.0,5236.0,430.0,106.0,782.0,820.0,2845.0,540600,那曲市,89.25764323,32.7364181
12.0,37.0,9234.0,238.0,317.0,1128.0,2297.0,13726.0,540200,日喀则市,86.48508281,29.49119206
13.0,34.0,4935.0,140.0,124.0,554.0,1989.0,4163.0,540500,山南市,92.26829765,28.30053635
8863.0,2146.0,123393.0,2031.0,16137.0,1748.0,35882.0,73537.0,810000,香港特别行政区,114.1340515,22.37585917
40.0,68.0,6045.0,299.0,214.0,215.0,686.0,789.0,652900,阿克苏地区,81.54861239,40.96246873
3.0,13.0,580.0,1e-06,118.0,32.0,430.0,174.0,659002,阿拉尔市,81.31426652,40.59961007
56.0,97.0,6718.0,121.0,279.0,297.0,653.0,3595.0,654300,阿勒泰地区,88.40471742,46.90696484
74.0,108.0,12606.0,1286.0,720.0,1269.0,2490.0,4901.0,652800,巴音郭楞蒙古自治州,87.46599626,39.49118948
1.0,5.0,590.0,47.0,16.0,51.0,37.0,411.0,659005,北屯市,87.9533151,47.24409572
18.0,31.0,2700.0,281.0,123.0,33.0,336.0,554.0,652700,博尔塔拉蒙古自治州,82.10450617,44.72849642
48.0,56.0,6848.0,280.0,300.0,165.0,930.0,3190.0,652300,昌吉回族自治州,88.63469305,44.34537993
72.0,91.0,4804.0,1031.0,234.0,309.0,714.0,4170.0,650500,哈密市,93.51478478,43.03902053
19.0,67.0,7544.0,146.0,222.0,457.0,1355.0,1760.0,653200,和田地区,80.92034052,37.07196936
2.0,8.0,326.0,8.0,8.0,65.0,12.0,20.0,659010,胡杨河市,84.78410368,44.84121023
58.0,74.0,13728.0,284.0,397.0,291.0,786.0,6332.0,653100,喀什地区,77.18565366,38.12784647
19.0,3.0,792.0,19.0,12.0,8.0,126.0,524.0,659008,可克达拉市,80.68478349,43.91619011
9.0,104.0,3270.0,239.0,117.0,34.0,278.0,3377.0,650200,克拉玛依市,85.20177411,45.49257577
7.0,21.0,2868.0,80.0,103.0,119.0,167.0,3816.0,653000,克孜勒苏柯尔克孜自治州,75.94469535,39.65549562
1.0,1.0,248.0,7.0,17.0,6.0,19.0,163.0,659009,昆玉市,79.02057264,37.47438194
38.0,13.0,1077.0,25.0,115.0,24.0,398.0,899.0,659001,石河子市,86.03558277,44.30553786
2.0,5.0,465.0,15.0,13.0,14.0,153.0,113.0,659007,双河市,82.35995107,44.87414296
24.0,75.0,7219.0,380.0,351.0,390.0,889.0,4236.0,654200,塔城地区,84.79133863,45.64115399
3.0,2.0,523.0,1e-06,97.0,8.0,140.0,169.0,659006,铁门关市,85.63722958,41.79844611
3.0,5.0,459.0,15.0,107.0,27.0,270.0,88.0,659003,图木舒克市,79.16129407,39.86972663
61.0,42.0,4264.0,710.0,351.0,527.0,793.0,1100.0,650400,吐鲁番市,89.82962783,42.38781724
372.0,168.0,12181.0,1385.0,989.0,393.0,2156.0,19416.0,650100,乌鲁木齐市,87.78095236,43.73150711
1e-06,1.0,404.0,1e-06,9.0,14.0,29.0,208.0,659004,五家渠市,87.55452236,44.36074215
40.0,111.0,14935.0,661.0,316.0,614.0,2097.0,12087.0,654000,伊犁哈萨克自治州,82.12384007,43.44638579
45.0,86.0,7589.0,1e-06,560.0,329.0,402.0,805.0,530500,保山市,98.97171094,24.97631107
68.0,175.0,10422.0,1103.0,141.0,598.0,722.0,1122.0,532300,楚雄彝族自治州,101.5680903,25.35205656
249.0,231.0,22830.0,673.0,3230.0,2549.0,1213.0,1845.0,532900,大理白族自治州,100.0391885,25.72801376
30.0,76.0,14310.0,1e-06,196.0,430.0,999.0,2382.0,533100,德宏傣族景颇族自治州,98.0849017,24.55904175
82.0,48.0,3929.0,1.0,909.0,444.0,387.0,669.0,533400,迪庆藏族自治州,99.43991782,27.95674408
208.0,113.0,11012.0,745.0,461.0,801.0,2033.0,1043.0,532500,红河哈尼族彝族自治州,103.0350178,23.43992745
750.0,369.0,26013.0,3009.0,2236.0,620.0,2697.0,4342.0,530100,昆明市,102.8727812,25.38683915
702.0,187.0,15174.0,79.0,742.0,4893.0,3677.0,19332.0,530700,丽江市,100.523957,26.94064927
28.0,102.0,5901.0,77.0,59.0,295.0,588.0,1158.0,530900,临沧市,99.67293182,23.93912954
12.0,7.0,1547.0,1e-06,80.0,258.0,324.0,397.0,533300,怒江傈僳族自治州,98.86955743,26.95909062
31.0,113.0,9030.0,150.0,213.0,378.0,1422.0,832.0,530800,普洱市,100.7202111,23.18638245
61.0,214.0,9713.0,1231.0,231.0,651.0,1930.0,1258.0,530300,曲靖市,103.9377706,25.7037554
31.0,103.0,9140.0,220.0,91.0,1311.0,1166.0,1253.0,532600,文山壮族苗族自治州,104.7136043,23.68968811
49.0,102.0,6406.0,201.0,262.0,324.0,741.0,3004.0,532800,西双版纳傣族自治州,100.9428653,21.93173858
38.0,152.0,7989.0,602.0,202.0,497.0,728.0,1512.0,530400,玉溪市,102.2020078,24.13966474
47.0,132.0,11537.0,363.0,65.0,660.0,1529.0,1523.0,530600,昭通市,104.0020299,27.65344012
4168.0,810.0,71268.0,4171.0,4778.0,4743.0,13957.0,48901.0,330100,杭州市,119.4708146,29.89986219
93.0,107.0,11228.0,401.0,250.0,264.0,1121.0,5822.0,330500,湖州市,119.8687764,30.74481198
260.0,205.0,31816.0,572.0,412.0,1302.0,1737.0,8001.0,330400,嘉兴市,120.7790269,30.62192563
246.0,208.0,24011.0,893.0,469.0,1086.0,3776.0,13742.0,330700,金华市,119.9522159,29.11710724
36.0,65.0,10825.0,567.0,213.0,1076.0,1815.0,1058.0,331100,丽水市,119.5120275,28.19927708
451.0,476.0,32876.0,802.0,1473.0,1003.0,2994.0,7980.0,330200,宁波市,121.4789837,29.73047805
115.0,557.0,37362.0,483.0,470.0,10267.0,6094.0,25850.0,330800,衢州市,118.6745398,28.93436702
118.0,122.0,16550.0,499.0,150.0,418.0,2459.0,2892.0,330600,绍兴市,120.6365604,29.7346077
80.0,233.0,22475.0,363.0,294.0,849.0,2753.0,18480.0,331000,台州市,121.1372207,28.75727043
198.0,294.0,36417.0,704.0,270.0,439.0,2908.0,5487.0,330300,温州市,120.4644063,27.89566818
47.0,183.0,5027.0,1e-06,182.0,157.0,1740.0,2594.0,330900,舟山市,122.1820674,30.1180369
1140.0,1537.0,98903.0,5759.0,1479.0,3073.0,13440.0,23735.0,500000,重庆市,107.874446,30.05717028
