transport,traffic,roads,railway,poi,places,landuse,building,city_code,city,longitude,latitude
78.0,166.0,8147.0,264.0,74,1811.0,1107.0,780.0,370400,枣庄市,117.3928067,34.91610433
19.0,31.0,3793.0,541.0,53,87.0,253.0,279.0,370300,淄博市,118.0532572,36.60786112
61.0,42.0,7093.0,563.0,990,543.0,834.0,2192.0,140200,大同市,113.7192757,39.90042929
16.0,48.0,4803.0,427.0,46,388.0,508.0,116.0,140500,晋城市,112.706737,35.61051272
58.0,56.0,6946.0,1058.0,211,560.0,615.0,186.0,140700,晋中市,112.9621265,37.32670067
35.0,42.0,6492.0,610.0,31,582.0,529.0,103.0,141000,临汾市,111.3766745,36.22673115
44.0,25.0,7322.0,1126.0,47,374.0,653.0,219.0,141100,吕梁市,111.2626578,37.67870361
17.0,44.0,4465.0,436.0,908,898.0,549.0,449.0,140600,朔州市,112.641554,39.61686303
71.0,66.0,7822.0,1195.0,225,278.0,413.0,939.0,140100,太原市,112.3154802,37.95911563
64.0,50.0,7851.0,1167.0,1059,1031.0,841.0,153.0,140900,忻州市,112.4086805,38.88214197
6.0,3.0,2371.0,356.0,29,211.0,270.0,127.0,140300,阳泉市,113.499385,38.06316904
35.0,28.0,4965.0,286.0,85,541.0,518.0,413.0,140800,运城市,111.0659043,35.18753039
37.0,49.0,6952.0,621.0,274,820.0,604.0,209.0,140400,长治市,112.915697,36.47603248
39.0,35.0,5045.0,1062.0,11,246.0,568.0,109.0,610900,安康市,108.9262447,32.75748098
146.0,20.0,7446.0,1187.0,141,482.0,1208.0,1230.0,610300,宝鸡市,107.2008116,34.37893087
53.0,56.0,7443.0,1082.0,135,404.0,621.0,406.0,610700,汉中市,107.1030498,33.09051251
25.0,49.0,5558.0,618.0,6,409.0,550.0,88.0,611000,商洛市,109.9010118,33.64788831
23.0,8.0,1985.0,230.0,10,92.0,284.0,15.0,610200,铜川市,109.0331555,35.1960268
86.0,25.0,4588.0,961.0,65,466.0,446.0,377.0,610500,渭南市,109.8513244,34.94933878
669.0,155.0,21384.0,1314.0,1104,492.0,2325.0,10501.0,610100,西安市,108.7916033,34.10705846
74.0,42.0,7307.0,365.0,111,262.0,851.0,507.0,610400,咸阳市,108.3901729,34.7849521
26.0,36.0,8454.0,1054.0,101,456.0,771.0,225.0,610600,延安市,109.3153279,36.43705706
53.0,209.0,11045.0,1430.0,1283,373.0,975.0,733.0,610800,榆林市,109.5659762,38.03854295
2524.0,754.0,81897.0,3673.0,7861,249.0,8111.0,39471.0,310000,上海市,121.4841515,31.21193692
40.0,53.0,7094.0,2.0,470,910.0,2757.0,2413.0,513200,阿坝藏族羌族自治州,102.6092624,32.40023992
4.0,30.0,3520.0,87.0,45,272.0,179.0,680.0,511900,巴中市,107.0374744,32.01714449
709.0,358.0,38048.0,2163.0,1849,587.0,4109.0,16044.0,510100,成都市,103.9295936,30.65358578
32.0,56.0,6486.0,1349.0,51,731.0,6821.0,2021.0,511700,达州市,107.6448077,31.36629677
14.0,16.0,2879.0,304.0,49,297.0,141.0,430.0,510600,德阳市,104.4348345,31.13004513
39.0,25.0,7292.0,3.0,1011,1171.0,1818.0,934.0,513300,甘孜藏族自治州,99.99732028,30.94882592
17.0,49.0,2749.0,212.0,36,134.0,4726.0,185.0,511600,广安市,106.6634436,30.42638264
17.0,61.0,3927.0,963.0,34,471.0,193.0,1315.0,510800,广元市,105.7823428,32.26219267
84.0,44.0,3738.0,294.0,162,402.0,283.0,214.0,511100,乐山市,103.5694769,29.21582511
90.0,140.0,10675.0,574.0,129,1511.0,2079.0,1903.0,513400,凉山彝族自治州,102.0797068,27.88574294
150.0,91.0,6397.0,244.0,56,624.0,559.0,434.0,510500,泸州市,105.6662201,28.43989127
17.0,31.0,4359.0,84.0,22,254.0,37.0,403.0,511400,眉山市,103.7521057,29.92686826
80.0,128.0,7062.0,402.0,194,873.0,2053.0,1076.0,510700,绵阳市,104.7029473,31.84913094
13.0,60.0,5949.0,444.0,36,384.0,1677.0,333.0,511300,南充市,106.2037329,31.19573387
12.0,12.0,1766.0,277.0,3,72.0,121.0,403.0,511000,内江市,104.9111008,29.64070434
28.0,58.0,3828.0,480.0,40,125.0,134.0,783.0,510400,攀枝花市,101.729351,26.80726962
22.0,30.0,2888.0,253.0,65,369.0,378.0,162.0,510900,遂宁市,105.4717433,30.63173886
10.0,28.0,4009.0,44.0,70,429.0,362.0,1520.0,511800,雅安市,102.6626826,29.91315483
47.0,29.0,4522.0,453.0,200,833.0,552.0,465.0,511500,宜宾市,104.6352507,28.57370624
5.0,21.0,2089.0,155.0,53,132.0,78.0,1468.0,512000,资阳市,105.1155222,30.10047257
109.0,81.0,3720.0,68.0,157,187.0,2272.0,2962.0,510300,自贡市,104.6828319,29.28680007
2.0,1e-06,1e-06,1e-06,9,1e-06,1e-06,1e-06,710000,台湾省,120.9613219,23.74164595
296.0,322.0,37588.0,2717.0,663,80.0,2463.0,32583.0,120000,天津市,117.341577,39.28377537
2.0,9.0,2855.0,1e-06,158,356.0,372.0,4688.0,542500,阿里地区,82.5576254,33.03023451
6.0,10.0,3552.0,1e-06,177,620.0,925.0,1081.0,540300,昌都市,97.03866125,30.77485008
16.0,55.0,4614.0,599.0,265,267.0,663.0,3798.0,540100,拉萨市,91.08983076,30.03732204
10.0,21.0,2856.0,1e-06,123,493.0,1265.0,3307.0,540400,林芝市,95.24222626,29.19477783
18.0,5.0,2858.0,426.0,91,506.0,754.0,1874.0,540600,那曲市,89.25764323,32.7364181
12.0,22.0,7224.0,224.0,214,1040.0,1533.0,4728.0,540200,日喀则市,86.48508281,29.49119206
9.0,19.0,3705.0,15.0,57,364.0,1532.0,3939.0,540500,山南市,92.26829765,28.30053635
7864.0,1439.0,92033.0,1855.0,15029,1601.0,19106.0,59152.0,810000,香港特别行政区,114.1340515,22.37585917
24.0,38.0,4168.0,266.0,168,215.0,403.0,571.0,652900,阿克苏地区,81.54861239,40.96246873
1.0,1e-06,286.0,1e-06,9,52.0,18.0,2.0,659002,阿拉尔市,81.31426652,40.59961007
35.0,71.0,4416.0,53.0,220,294.0,380.0,3314.0,654300,阿勒泰地区,88.40471742,46.90696484
51.0,40.0,7575.0,1177.0,350,271.0,888.0,2655.0,652800,巴音郭楞蒙古自治州,87.46599626,39.49118948
1.0,2.0,411.0,44.0,16,51.0,17.0,392.0,659005,北屯市,87.9533151,47.24409572
8.0,4.0,998.0,232.0,71,32.0,99.0,330.0,652700,博尔塔拉蒙古自治州,82.10450617,44.72849642
16.0,34.0,4878.0,234.0,197,132.0,371.0,2365.0,652300,昌吉回族自治州,88.63469305,44.34537993
26.0,53.0,2874.0,817.0,191,73.0,342.0,3270.0,650500,哈密市,93.51478478,43.03902053
6.0,21.0,3794.0,114.0,178,186.0,434.0,655.0,653200,和田地区,80.92034052,37.07196936
2.0,5.0,249.0,8.0,8,65.0,5.0,19.0,659010,胡杨河市,84.78410368,44.84121023
41.0,29.0,9194.0,197.0,320,273.0,356.0,1935.0,653100,喀什地区,77.18565366,38.12784647
1.0,2.0,492.0,19.0,6,7.0,66.0,259.0,659008,可克达拉市,80.68478349,43.91619011
3.0,22.0,1592.0,206.0,96,34.0,170.0,2828.0,650200,克拉玛依市,85.20177411,45.49257577
8.0,4.0,2109.0,65.0,112,124.0,116.0,386.0,653000,克孜勒苏柯尔克孜自治州,75.94469535,39.65549562
1e-06,1e-06,143.0,7.0,1,7.0,26.0,15.0,659009,昆玉市,79.02057264,37.47438194
5.0,7.0,611.0,18.0,58,22.0,112.0,789.0,659001,石河子市,86.03558277,44.30553786
1e-06,2.0,130.0,1.0,4,6.0,52.0,18.0,659007,双河市,82.35995107,44.87414296
11.0,34.0,4897.0,283.0,185,308.0,457.0,1000.0,654200,塔城地区,84.79133863,45.64115399
2.0,1e-06,381.0,1e-06,12,4.0,32.0,73.0,659006,铁门关市,85.63722958,41.79844611
1.0,1e-06,222.0,1e-06,1,29.0,3.0,1.0,659003,图木舒克市,79.16129407,39.86972663
56.0,39.0,2828.0,732.0,187,63.0,240.0,1028.0,650400,吐鲁番市,89.82962783,42.38781724
318.0,69.0,8927.0,1261.0,382,398.0,815.0,11473.0,650100,乌鲁木齐市,87.78095236,43.73150711
1e-06,1.0,177.0,1e-06,6,14.0,18.0,194.0,659004,五家渠市,87.55452236,44.36074215
25.0,34.0,8116.0,538.0,176,175.0,650.0,7668.0,654000,伊犁哈萨克自治州,82.12384007,43.44638579
37.0,47.0,3240.0,13.0,551,217.0,206.0,570.0,530500,保山市,98.97171094,24.97631107
61.0,121.0,4763.0,988.0,102,560.0,430.0,1024.0,532300,楚雄彝族自治州,101.5680903,25.35205656
180.0,147.0,11115.0,527.0,2449,915.0,626.0,788.0,532900,大理白族自治州,100.0391885,25.72801376
18.0,31.0,5183.0,65.0,161,235.0,362.0,572.0,533100,德宏傣族景颇族自治州,98.0849017,24.55904175
86.0,32.0,2454.0,6.0,853,180.0,244.0,236.0,533400,迪庆藏族自治州,99.43991782,27.95674408
136.0,85.0,7018.0,659.0,499,678.0,1639.0,351.0,532500,红河哈尼族彝族自治州,103.0350178,23.43992745
662.0,243.0,16239.0,2607.0,2035,595.0,1313.0,2188.0,530100,昆明市,102.8727812,25.38683915
168.0,65.0,4307.0,43.0,782,306.0,516.0,572.0,530700,丽江市,100.523957,26.94064927
16.0,70.0,3746.0,1e-06,53,248.0,390.0,835.0,530900,临沧市,99.67293182,23.93912954
12.0,2.0,862.0,1e-06,61,156.0,230.0,20.0,533300,怒江傈僳族自治州,98.86955743,26.95909062
25.0,79.0,5010.0,1e-06,200,348.0,870.0,670.0,530800,普洱市,100.7202111,23.18638245
48.0,190.0,7410.0,915.0,141,598.0,1546.0,506.0,530300,曲靖市,103.9377706,25.7037554
19.0,69.0,5732.0,198.0,70,1145.0,908.0,277.0,532600,文山壮族苗族自治州,104.7136043,23.68968811
22.0,55.0,4466.0,1e-06,244,314.0,474.0,531.0,532800,西双版纳傣族自治州,100.9428653,21.93173858
30.0,139.0,4769.0,297.0,155,444.0,550.0,577.0,530400,玉溪市,102.2020078,24.13966474
35.0,98.0,6719.0,351.0,61,605.0,1187.0,769.0,530600,昭通市,104.0020299,27.65344012
3953.0,565.0,45370.0,1400.0,4428,3649.0,9735.0,31893.0,330100,杭州市,119.4708146,29.89986219
73.0,76.0,7356.0,123.0,216,106.0,1027.0,3072.0,330500,湖州市,119.8687764,30.74481198
186.0,40.0,9162.0,70.0,119,125.0,376.0,1604.0,330400,嘉兴市,120.7790269,30.62192563
106.0,125.0,14513.0,231.0,389,532.0,712.0,2746.0,330700,金华市,119.9522159,29.11710724
11.0,49.0,8741.0,417.0,138,978.0,464.0,985.0,331100,丽水市,119.5120275,28.19927708
242.0,150.0,22999.0,397.0,796,792.0,2345.0,5500.0,330200,宁波市,121.4789837,29.73047805
110.0,419.0,28304.0,137.0,435,10259.0,4262.0,19586.0,330800,衢州市,118.6745398,28.93436702
68.0,66.0,10158.0,156.0,133,361.0,584.0,1526.0,330600,绍兴市,120.6365604,29.7346077
64.0,84.0,13279.0,110.0,226,704.0,1553.0,5854.0,331000,台州市,121.1372207,28.75727043
58.0,40.0,12705.0,317.0,105,338.0,623.0,4049.0,330300,温州市,120.4644063,27.89566818
28.0,34.0,3180.0,1e-06,96,130.0,1630.0,2316.0,330900,舟山市,122.1820674,30.1180369
489.0,546.0,50269.0,4380.0,1243,2487.0,8052.0,8145.0,500000,重庆市,107.874446,30.05717028
