real_value,form_city_code,to_city_code
283.24194444444447,320600,320900
734.2016666666665,320600,320500
33.27861111111111,320600,320700
25.815833333333334,411300,411500
3.4444444444444446,411300,411600
59.275000000000006,411300,410400
25.48055555555556,411300,410300
0.47638888888888886,411300,411000
73.58222222222219,411300,410100
53.318611111111096,411300,411700
3.992222222222221,,650100
8.859722222222222,,
7.21138888888889,,659007
1.6399999999999997,,654200
0.027222222222222217,,
17.06944444444445,350200,350400
6.667777777777778,350200,350700
5.452222222222223,350200,350900
691.4458333333333,350200,350500
756.8075000000001,350200,350600
30.74444444444444,350200,350100
26.61666666666667,350200,350300
33.157222222222224,350200,350800
9.762222222222224,659007,
2.476111111111112,230500,230900
0.008611111111111113,230500,230700
22.676666666666666,230500,230800
4.719722222222221,230500,230100
0.5413888888888889,230500,231000
0.46027777777777795,230500,231200
3.6313888888888886,230500,230300
1.479722222222222,230500,230400
0.010833333333333334,230500,231100
0.03222222222222222,230500,230200
12.256388888888893,659008,
15.233888888888881,331000,331100
20.909999999999997,331000,330400
273.98888888888894,331000,330200
116.99583333333334,331000,330100
203.00888888888886,331000,330300
9.151111111111113,331000,330500
44.18416666666668,331000,330600
7.035833333333333,331000,330900
7.086388888888891,331000,330800
75.03444444444443,331000,330700
22.509166666666662,340100,310000
48.14,340100,341600
570.9227777777779,340100,341500
18.384722222222223,340100,320100
286.41388888888883,340100,340800
27.13305555555555,340100,341800
44.23277777777777,340100,341300
16.179166666666667,340100,330100
45.809722222222234,340100,341700
15.095000000000002,340100,340600
222.48472222222236,340100,340400
279.1416666666667,340100,341100
227.50777777777782,340100,340200
17.998611111111114,340100,320500
77.81861111111108,340100,340300
54.00583333333335,340100,340700
95.21916666666674,340100,341200
91.41527777777779,340100,340500
17.007222222222225,340100,341000
5.945000000000003,360800,361100
13.715000000000005,360800,360400
49.696388888888876,360800,360100
53.10749999999999,360800,360900
21.980277777777776,360800,361000
25.133611111111115,360800,360500
0.205,360800,360200
16.886944444444442,360800,360300
91.03472222222226,360800,360700
2.1547222222222224,360800,360600
4.997222222222221,220200,220300
11.79555555555556,220200,
3.2777777777777786,220200,220700
1.0244444444444443,220200,220800
3.8066666666666675,220200,220600
3.701944444444445,220200,220400
10.330555555555552,220200,220500
86.40749999999998,220200,220100
36.18111111111111,650400,650100
1.8194444444444442,650400,
0.45111111111111113,650400,653200
10.529166666666669,650400,650500
3.5824999999999996,650400,653100
12.597777777777774,650400,
5.463611111111112,650400,
0.05583333333333333,650400,659001
6.972499999999999,650400,652900
20.178888888888885,141100,141000
1.8441666666666663,141100,140200
137.50722222222223,141100,140100
12.92833333333333,141100,140900
95.9852777777778,141100,140700
1.815833333333333,141100,140500
2.235,141100,140600
4.709444444444448,141100,140800
7.21611111111111,141100,140400
3.3274999999999992,141100,140300
58.12250000000002,640300,640500
17.67972222222222,640300,640400
9.931944444444444,640300,640200
144.15916666666664,640300,640100
25.066666666666666,411600,411500
5.1466666666666665,411600,411300
102.01361111111112,411600,411400
12.492777777777777,411600,410400
55.53638888888889,411600,410200
0.6722222222222222,411600,410700
8.364722222222222,411600,410300
63.800000000000026,411600,411100
55.63027777777778,411600,411000
220.823888888889,411600,410100
86.35999999999999,411600,411700
0.0013888888888888892,150700,150900
