,from_city_code,to_city_code,forecast,from_city_longitude,from_city_latitude,from_city_name,to_city_longitude,to_city_latitude,to_city_name
172,321100,320500,0.0561646930873394,119.45292240000002,32.01570779,镇江市,120.6558596,31.38349196,苏州市
173,310000,320500,0.1709176003932953,121.4841515,31.21193692,上海市,120.6558596,31.38349196,苏州市
174,330100,320500,0.03589269891381264,119.4708146,29.89986219,杭州市,120.6558596,31.38349196,苏州市
175,330500,320500,0.08519156277179718,119.8687764,30.74481198,湖州市,120.6558596,31.38349196,苏州市
176,330400,320500,0.12021838128566742,120.7790269,30.62192563,嘉兴市,120.6558596,31.38349196,苏州市
177,330700,320500,0.022744640707969666,119.9522159,29.11710724,金华市,120.6558596,31.38349196,苏州市
178,330200,320500,0.042246412485837936,121.4789837,29.73047805,宁波市,120.6558596,31.38349196,苏州市
179,330600,320500,0.04227663204073906,120.6365604,29.7346077,绍兴市,120.6558596,31.38349196,苏州市
180,331000,320500,0.019915977492928505,121.1372207,28.75727043,台州市,120.6558596,31.38349196,苏州市
181,330900,320500,0.05761605128645897,122.1820674,30.1180369,舟山市,120.6558596,31.38349196,苏州市
182,340800,321100,0.013257992453873158,116.4859918,30.57552958,安庆市,119.45292240000002,32.01570779,镇江市
183,341700,321100,0.016116566956043243,117.3641746,30.28325848,池州市,119.45292240000002,32.01570779,镇江市
184,341100,321100,0.08660855144262314,118.10233329999998,32.54422643,滁州市,119.45292240000002,32.01570779,镇江市
185,340100,321100,0.03828044980764389,117.3550905,31.76262308,合肥市,119.45292240000002,32.01570779,镇江市
186,340500,321100,0.07632472366094589,118.3652036,31.63860487,马鞍山市,119.45292240000002,32.01570779,镇江市
187,340700,321100,0.02356494590640068,117.5556273,30.88462337,铜陵市,119.45292240000002,32.01570779,镇江市
188,340200,321100,0.04401237145066261,118.1348385,31.16236504,芜湖市,119.45292240000002,32.01570779,镇江市
189,341800,321100,0.04598858579993248,118.8517787,30.68569806,宣城市,119.45292240000002,32.01570779,镇江市
190,320400,321100,0.05049790069460869,119.6365424,31.62492091,常州市,119.45292240000002,32.01570779,镇江市
191,320100,321100,0.1181957945227623,118.8427656,31.92759114,南京市,119.45292240000002,32.01570779,镇江市
